Folder 0
1.0: 0.18723216652870178: 25.39095855828273
1.0: 0.8420333862304688: 8.696052745509636
1.0: 0.5544750094413757: 16.509000709891733
1.0: 0.9935258626937866: 15.12645155208714
1.0: 0.9998822212219238: 42.60607063721393
1.0: 0.8609814047813416: 31.100178551579727
1.0: 0.9996954202651978: 31.12507408181884
1.0: 0.0778857097029686: 8.737138483040656
1.0: 0.899570643901825: 39.32193406763036
1.0: 0.11246982961893082: 13.554328247583172
1.0: 0.9990891218185425: 28.52215592958109
1.0: 0.36948877573013306: 7.731251976539482
1.0: 0.28180116415023804: 27.70895870625403
1.0: 0.07558455318212509: 12.469593446887504
1.0: 0.9737985134124756: 19.617104662580687
1.0: 0.9995691180229187: 9.913361239124338
1.0: 0.061704736202955246: 9.763983295660262
1.0: 0.9533555507659912: 32.28313894590145
1.0: 0.9996583461761475: 37.285233731433244
1.0: 0.999039351940155: 48.88025641709747
1.0: 0.315183162689209: 10.811896856859539
1.0: 0.03918485343456268: 4.52803454537303
1.0: 0.22077620029449463: 15.846493121061922
1.0: 0.0877009928226471: 9.00787177611193
1.0: 0.38530224561691284: 29.846491714452373
1.0: 0.23271261155605316: 16.499729878396828
1.0: 0.029897963628172874: 27.411737257998897
1.0: 0.999556839466095: 43.897373796259146
1.0: 0.7805523872375488: 29.20038652320373
1.0: 0.00972961075603962: 3.8808258942877942
1.0: 0.99997878074646: 47.112558132775575
1.0: 0.06610174477100372: 10.249126350956823
1.0: 0.9992414712905884: 40.478091664810684
1.0: 0.6630281209945679: 14.77342890881749
1.0: 0.12592431902885437: 14.251051299791786
1.0: 0.9995163679122925: 34.23420811161218
1.0: 0.810422956943512: 9.725138925263856
1.0: 0.4075096845626831: 15.262553213645914
1.0: 0.9974568486213684: 46.964377429848774
1.0: 0.9995312690734863: 20.065510572845422
1.0: 0.16693651676177979: 9.1328711373919
1.0: 0.5856351256370544: 12.317188917642927
1.0: 0.5675954222679138: 25.025551823771625
1.0: 0.9998422861099243: 8.967506435657217
1.0: 0.8965393900871277: 22.528431905347738
1.0: 0.4160034954547882: 14.42049404501966
1.0: 0.9982860684394836: 21.148618889640986
1.0: 0.6973578929901123: 19.79121116333145
1.0: 0.05840244144201279: 17.464560602595757
1.0: 0.13564278185367584: 15.830115962854373
1.0: 0.338508278131485: 24.018425802343558
1.0: 0.12651602923870087: 6.037298475382646
1.0: 0.2719600796699524: 9.898480079345571
1.0: 0.9968951940536499: 14.001355465204231
1.0: 0.6642318367958069: 14.800003866374052
1.0: 0.17262610793113708: 13.29155271247167
1.0: 0.04331124573945999: 12.863008176843266
1.0: 0.49622711539268494: 30.60978678889865
1.0: 0.9056214690208435: 20.760154120506527
1.0: 0.9999977350234985: 78.47702111454255
1.0: 0.9988678693771362: 30.110958632628
1.0: 0.9989676475524902: 20.98998548333873
1.0: 0.999163031578064: 48.949197053502274
1.0: 0.9976474642753601: 23.616865570061158
1.0: 0.3327004909515381: 7.817216713585672
1.0: 0.9003929495811462: 28.227959634525558
1.0: 0.9997864365577698: 53.43835296625818
1.0: 0.03022351674735546: 8.699715568691119
1.0: 0.07939814031124115: 13.105873033032012
1.0: 0.26897433400154114: 13.149889612883198
1.0: 0.9993934631347656: 33.62812781906806
0.0: 0.1520540416240692: 15.818091400582464
0.0: 0.1241426095366478: 13.721573197542314
0.0: 0.12546072900295258: 10.068603257544481
0.0: 0.28817397356033325: 10.043074459163536
0.0: 0.09078146517276764: 18.430582190114038
0.0: 0.026001036167144775: 22.898839058332076
0.0: 0.03238982334733009: 35.20852020135798
0.0: 0.39223793148994446: 30.417074903522483
0.0: 0.1946619153022766: 6.485002260542741
0.0: 0.004209741018712521: 7.0721167076069245
0.0: 0.36926573514938354: 27.00360690648631
0.0: 0.3849170506000519: 16.70866539135037
0.0: 0.16827556490898132: 29.195375000062914
0.0: 0.4481280744075775: 47.02848942590654
0.0: 0.18537868559360504: 15.324008001097296
0.0: 0.015588725917041302: 42.89314508140177
0.0: 0.05556628853082657: 12.046163996695054
0.0: 0.5613948106765747: 27.32021464990835
0.0: 0.03368470072746277: 28.573703499689447
0.0: 0.0909997895359993: 15.867239067026384
0.0: 0.12304376065731049: 15.694716719002725
0.0: 0.15885072946548462: 10.407152748455431
0.0: 0.05238736793398857: 5.192255709136105
0.0: 0.039196498692035675: 9.692974636811444
0.0: 0.587916374206543: 12.199896221302266
0.0: 0.1998526155948639: 11.536652550955214
0.0: 0.018902186304330826: 13.559024011959414
0.0: 0.0771627277135849: 7.640538495374202
0.0: 0.3107447624206543: 25.564050287611643
0.0: 0.005769309122115374: 24.092504644296273
0.0: 0.053176429122686386: 8.215993686719678
0.0: 0.5285466313362122: 6.182809135632139
0.0: 0.2591437101364136: 16.355366360541954
0.0: 0.02148975245654583: 10.954930992759637
0.0: 0.28622713685035706: 19.216271001785586
0.0: 0.5535755157470703: 18.951082159305074
0.0: 0.17493414878845215: 21.59656248790976
0.0: 0.07891006767749786: 31.131587852194954
0.0: 0.0052214558236300945: 7.620411785647956
0.0: 0.1415032148361206: 38.5728363232487
0.0: 0.018299482762813568: 19.854736851236478
0.0: 0.3727593421936035: 51.585309489222844
0.0: 0.012644639238715172: 20.653027385823837
0.0: 0.07530199736356735: 23.732338799235066
0.0: 0.5735190510749817: 28.138264457400517
0.0: 0.8652892708778381: 13.719854199132149
0.0: 0.12241914123296738: 10.399788081213023
0.0: 0.10322663187980652: 39.44166780452578
0.0: 0.09313381463289261: 31.78472021260821
0.0: 0.016179993748664856: 17.79957239929636
0.0: 0.15118592977523804: 21.42011121102105
0.0: 0.039394497871398926: 10.897017597786105
0.0: 0.22113323211669922: 29.785380054187797
0.0: 0.30391791462898254: 27.515232445389298
0.0: 0.1259772628545761: 7.253268743762021
0.0: 0.2091042846441269: 7.912194444790157
0.0: 0.020044725388288498: 16.38283272258807
0.0: 0.17653770744800568: 30.245317739125
0.0: 0.02093617618083954: 30.696751790976897
0.0: 0.0015929191140457988: 18.73587938062289
0.0: 0.1405625343322754: 18.235823341973568
0.0: 0.15533871948719025: 22.460065742923533
0.0: 0.04158413037657738: 18.76519674290265
0.0: 0.012985876761376858: 29.77294097089571
0.0: 0.3902352750301361: 41.785305567416174
0.0: 0.880942702293396: 39.609083785320024
0.0: 0.031103836372494698: 24.389406137581748
0.0: 0.14341217279434204: 29.223193858320137
0.0: 0.09204838424921036: 9.415343476080377
0.0: 0.1823837012052536: 68.16063602266203
0.0: 0.05816143378615379: 15.943028362489546
0.0: 0.01035869400948286: 30.168133697240357
0.0: 0.0798427164554596: 33.09831286899328
0.0: 0.09278729557991028: 15.555260662459155
0.0: 0.024464139714837074: 48.56884288563877
0.0: 0.1016562283039093: 45.83878147288905
0.0: 0.10414262861013412: 11.782072088463853
0.0: 0.016918092966079712: 7.955516075485168
0.0: 0.9376575350761414: 20.79644859689765
0.0: 0.9834336042404175: 9.221742423281468
0.0: 0.6601443886756897: 13.054651840741187
0.0: 0.032127223908901215: 35.765665000190225
0.0: 0.15875333547592163: 25.459832080826803
0.0: 0.018308410421013832: 17.077313184945975
0.0: 0.056794650852680206: 55.12813780430338
0.0: 0.274829238653183: 29.49346072155837
0.0: 0.07574424892663956: 19.429580434205704
0.0: 0.3270093500614166: 8.585642623818964
0.0: 0.11277744174003601: 41.322934291275786
0.0: 0.193722665309906: 45.072643946591825
0.0: 0.8744704723358154: 28.47091320454931
0.0: 0.08011024445295334: 24.602371653845463
0.0: 0.019070938229560852: 7.077969223059967
0.0: 0.03797854483127594: 6.032758034079901
0.0: 0.050466977059841156: 24.70004674429207
0.0: 0.13303205370903015: 59.334947481092215
0.0: 0.11828866600990295: 15.125179343398356
0.0: 0.4045964479446411: 13.07865070975754
0.0: 0.5940715074539185: 13.990455680358755
0.0: 0.30846381187438965: 30.032921458988515
1.0: 0.4679979085922241: 15.818091400582464
1.0: 0.6557403206825256: 13.721573197542314
1.0: 0.6650331020355225: 10.068603257544481
1.0: 0.18934310972690582: 10.043074459163536
1.0: 0.057166121900081635: 18.430582190114038
1.0: 0.9992032647132874: 22.898839058332076
1.0: 0.9994268417358398: 35.20852020135798
1.0: 0.9994426369667053: 30.417074903522483
1.0: 0.3554859757423401: 6.485002260542741
1.0: 0.034913841634988785: 7.0721167076069245
1.0: 0.9652509689331055: 27.00360690648631
1.0: 0.9657130241394043: 16.70866539135037
1.0: 0.9987898468971252: 29.195375000062914
1.0: 0.9998570680618286: 47.02848942590654
1.0: 0.2590635120868683: 15.324008001097296
1.0: 0.9984081387519836: 42.89314508140177
1.0: 0.819999098777771: 12.046163996695054
1.0: 0.6446609497070312: 27.32021464990835
1.0: 0.1198379397392273: 28.573703499689447
1.0: 0.9946064352989197: 15.867239067026384
1.0: 0.655533492565155: 15.694716719002725
1.0: 0.42078644037246704: 10.407152748455431
1.0: 0.07703147828578949: 5.192255709136105
1.0: 0.00358421728014946: 9.692974636811444
1.0: 0.06560392677783966: 12.199896221302266
1.0: 0.2509060204029083: 11.536652550955214
1.0: 0.22723349928855896: 13.559024011959414
1.0: 0.06605826318264008: 7.640538495374202
1.0: 0.9617627263069153: 25.564050287611643
1.0: 0.3871912658214569: 24.092504644296273
1.0: 0.5686433911323547: 8.215993686719678
1.0: 0.003667877521365881: 6.182809135632139
1.0: 0.08302869647741318: 16.355366360541954
1.0: 0.22955751419067383: 10.954930992759637
1.0: 0.40149468183517456: 19.216271001785586
1.0: 0.01805720664560795: 18.951082159305074
1.0: 0.9172990322113037: 21.59656248790976
1.0: 0.01192123256623745: 31.131587852194954
1.0: 0.42336395382881165: 7.620411785647956
1.0: 0.9988131523132324: 38.5728363232487
1.0: 0.9596580266952515: 19.854736851236478
1.0: 0.9823165535926819: 51.585309489222844
1.0: 0.9968650937080383: 20.653027385823837
1.0: 0.9270044565200806: 23.732338799235066
1.0: 0.9997362494468689: 28.138264457400517
1.0: 0.6591484546661377: 13.719854199132149
1.0: 0.1455858200788498: 10.399788081213023
1.0: 0.9998810291290283: 39.44166780452578
1.0: 0.9416579008102417: 31.78472021260821
1.0: 0.012834594585001469: 17.79957239929636
1.0: 0.9999164342880249: 21.42011121102105
1.0: 0.011182253248989582: 10.897017597786105
1.0: 0.9158446192741394: 29.785380054187797
1.0: 0.23679476976394653: 27.515232445389298
1.0: 0.049920741468667984: 7.253268743762021
1.0: 0.5137633085250854: 7.912194444790157
1.0: 0.6692140102386475: 16.38283272258807
1.0: 0.9852323532104492: 30.245317739125
1.0: 0.9952141046524048: 30.696751790976897
1.0: 0.7636497020721436: 18.73587938062289
1.0: 0.18626153469085693: 18.235823341973568
1.0: 0.9752853512763977: 22.460065742923533
1.0: 0.7181217670440674: 18.76519674290265
1.0: 0.9995504021644592: 29.77294097089571
1.0: 0.9992696642875671: 41.785305567416174
1.0: 0.9993267059326172: 39.609083785320024
1.0: 0.9996589422225952: 24.389406137581748
1.0: 0.998701810836792: 29.223193858320137
1.0: 0.01086297444999218: 9.415343476080377
1.0: 0.9999967813491821: 68.16063602266203
1.0: 0.226665660738945: 15.943028362489546
1.0: 0.06670540571212769: 30.168133697240357
1.0: 0.45853421092033386: 33.09831286899328
1.0: 0.2804076373577118: 15.555260662459155
1.0: 0.9996862411499023: 48.56884288563877
1.0: 0.9998307228088379: 45.83878147288905
1.0: 0.43374723196029663: 11.782072088463853
1.0: 0.41312992572784424: 7.955516075485168
1.0: 0.9865247011184692: 20.79644859689765
1.0: 0.0686030462384224: 9.221742423281468
1.0: 0.13538338243961334: 13.054651840741187
1.0: 0.9943249821662903: 35.765665000190225
1.0: 0.7092900276184082: 25.459832080826803
1.0: 0.47813913226127625: 17.077313184945975
1.0: 0.9999985694885254: 55.12813780430338
1.0: 0.9173809885978699: 29.49346072155837
1.0: 0.9749042987823486: 19.429580434205704
1.0: 0.1745617538690567: 8.585642623818964
1.0: 0.9995554089546204: 41.322934291275786
1.0: 0.9998762607574463: 45.072643946591825
1.0: 0.999096155166626: 28.47091320454931
1.0: 0.4547157883644104: 24.602371653845463
1.0: 0.44473007321357727: 7.077969223059967
1.0: 0.06300453841686249: 6.032758034079901
1.0: 0.9105653762817383: 24.70004674429207
1.0: 0.9993435740470886: 59.334947481092215
1.0: 0.9231847524642944: 15.125179343398356
1.0: 0.1935119777917862: 13.07865070975754
1.0: 0.3680502772331238: 13.990455680358755
1.0: 0.947868824005127: 30.032921458988515
0.0: 0.04302862286567688: 13.640427125965248
0.0: 0.09454786777496338: 38.48438706899344
0.0: 0.07660223543643951: 28.531099294295
0.0: 0.08604490011930466: 27.51410343535864
0.0: 0.03230554237961769: 38.4032426034871
0.0: 0.9000717997550964: 17.662772088553677
0.0: 0.4895132780075073: 14.121856492068007
0.0: 0.11747903376817703: 9.221819357691217
0.0: 0.08348562568426132: 18.02550368843353
0.0: 0.19133813679218292: 35.84160911781785
0.0: 0.27924078702926636: 44.69564444025755
0.0: 0.19637764990329742: 31.43058628218318
0.0: 0.15925388038158417: 14.17883130817637
0.0: 0.25593891739845276: 12.90331379398842
0.0: 0.08663951605558395: 17.033906413549573
0.0: 0.012223771773278713: 10.261090964169718
0.0: 0.019656412303447723: 6.585455954131241
0.0: 0.2642132341861725: 27.727618529712306
0.0: 0.008054216392338276: 21.22183690854041
0.0: 0.12647698819637299: 29.81536278030965
0.0: 0.0614175982773304: 69.51281789244186
0.0: 0.07564383000135422: 21.520816012960854
0.0: 0.07791963964700699: 13.184226680621444
0.0: 0.02345951832830906: 25.954146963222737
0.0: 0.02335936948657036: 14.935450221868624
0.0: 0.19402079284191132: 35.90398063004036
0.0: 0.1039585992693901: 62.881685518130475
0.0: 0.06366412341594696: 21.244293233032128
0.0: 0.001821822952479124: 26.54004495919341
0.0: 0.09951487183570862: 36.66693821792471
0.0: 0.061702653765678406: 5.8650827926514415
0.0: 0.009964853525161743: 29.07565420255512
0.0: 0.03891308233141899: 18.367220337404564
0.0: 0.1358860731124878: 38.56495727879379
0.0: 0.05620848760008812: 38.69487477598508
0.0: 0.07324133813381195: 16.740797957627784
0.0: 0.20778121054172516: 36.317046918282685
0.0: 0.08703669905662537: 8.782553384102888
0.0: 0.28652507066726685: 14.683309230093007
0.0: 0.09391370415687561: 36.59623122447884
0.0: 0.3694131076335907: 24.910864330346666
0.0: 0.06738017499446869: 40.33213898634085
0.0: 0.46016207337379456: 15.6857499502518
0.0: 0.028526682406663895: 48.73473824301921
0.0: 0.07506730407476425: 75.90890788086412
0.0: 0.062058694660663605: 18.47794881903
0.0: 0.5209351181983948: 8.141718744373009
0.0: 0.0037005592603236437: 28.616019807933466
0.0: 0.6058029532432556: 22.114267216888113
0.0: 0.054075974971055984: 22.29905743084896
0.0: 0.03303112834692001: 34.081077009782355
0.0: 0.4773772656917572: 8.675826874916499
0.0: 0.24125438928604126: 23.017757108471137
0.0: 0.05673603340983391: 8.33095890396533
0.0: 0.07061319798231125: 11.906784328217974
0.0: 0.011341881938278675: 7.350266131796464
0.0: 0.2643795311450958: 16.626081331344967
0.0: 0.21250249445438385: 20.453845058081967
0.0: 0.12164110690355301: 11.091926059251113
0.0: 0.09112372994422913: 45.989842736983654
0.0: 0.15434832870960236: 37.77835555567297
0.0: 0.10389775782823563: 24.74553763605764
0.0: 0.10524296760559082: 36.88890043895387
0.0: 0.005781386513262987: 6.172529519691446
0.0: 0.002913858275860548: 26.316257176618752
0.0: 0.01525341346859932: 14.509577001300526
0.0: 0.0573229156434536: 77.00539885500989
0.0: 0.061876747757196426: 25.965247659530636
0.0: 0.39878982305526733: 12.336549749541426
0.0: 0.16035987436771393: 5.7393125927528965
0.0: 0.01806711032986641: 18.016610056849448
0.0: 0.0483444482088089: 12.234945222909484
0.0: 0.09291310608386993: 10.727043881081524
0.0: 0.3221369683742523: 14.392400157698331
0.0: 0.546600341796875: 23.98600838879436
0.0: 0.08540187776088715: 57.00891807880296
0.0: 0.14168472588062286: 18.678814857384697
0.0: 0.05976641923189163: 8.052999844368196
0.0: 0.05349285155534744: 15.137218759743106
0.0: 0.0330769345164299: 34.41253598270218
0.0: 0.23423969745635986: 24.01919219464984
0.0: 0.025049708783626556: 24.653104144383782
0.0: 0.31338512897491455: 24.471986250593023
0.0: 0.011104284785687923: 16.32850181206742
0.0: 0.11536633968353271: 9.883941750022801
0.0: 0.17559465765953064: 47.06967113823179
0.0: 0.2417496144771576: 24.192739115121487
0.0: 0.5431900024414062: 16.076767662006933
0.0: 0.012852175161242485: 21.11889959198074
0.0: 0.04969959706068039: 51.82662673844242
0.0: 0.1884552240371704: 14.928470229141574
0.0: 0.1666896939277649: 10.628624905104829
0.0: 0.001891511958092451: 30.117278707875503
0.0: 0.1028653159737587: 6.309202662727303
0.0: 0.04450884461402893: 29.39702315997259
0.0: 0.26074525713920593: 32.444879754589145
0.0: 0.21484914422035217: 46.87072861782935
0.0: 0.03741887956857681: 30.516927502321586
0.0: 0.01859704777598381: 21.108840099268487
0.0: 0.0693926215171814: 24.889040113647905
1.0: 0.12180767208337784: 13.640427125965248
1.0: 0.9984480142593384: 38.48438706899344
1.0: 0.998429000377655: 28.531099294295
1.0: 0.9987818598747253: 27.51410343535864
1.0: 0.9999282360076904: 38.4032426034871
1.0: 0.606427788734436: 17.662772088553677
1.0: 0.5378165245056152: 14.121856492068007
1.0: 0.13790160417556763: 9.221819357691217
1.0: 0.7297999262809753: 18.02550368843353
1.0: 0.997323215007782: 35.84160911781785
1.0: 0.999943733215332: 44.69564444025755
1.0: 0.6061754822731018: 31.43058628218318
1.0: 0.23136857151985168: 14.17883130817637
1.0: 0.4394281506538391: 12.90331379398842
1.0: 0.7850274443626404: 17.033906413549573
1.0: 0.0005587719497270882: 10.261090964169718
1.0: 0.032983675599098206: 6.585455954131241
1.0: 0.9988579750061035: 27.727618529712306
1.0: 0.9969782829284668: 21.22183690854041
1.0: 0.9993416666984558: 29.81536278030965
1.0: 0.9998800754547119: 69.51281789244186
1.0: 0.5301091074943542: 21.520816012960854
1.0: 0.5454348921775818: 13.184226680621444
1.0: 0.16050021350383759: 25.954146963222737
1.0: 0.8276960253715515: 14.935450221868624
1.0: 0.04758558049798012: 35.90398063004036
1.0: 0.9998558759689331: 62.881685518130475
1.0: 0.1324196308851242: 21.244293233032128
1.0: 0.9968652129173279: 26.54004495919341
1.0: 0.996423065662384: 36.66693821792471
1.0: 0.34493982791900635: 5.8650827926514415
1.0: 0.8940643668174744: 29.07565420255512
1.0: 0.30007895827293396: 18.367220337404564
1.0: 0.0024790966417640448: 38.56495727879379
1.0: 0.9681061506271362: 38.69487477598508
1.0: 0.9938156604766846: 16.740797957627784
1.0: 0.9995978474617004: 36.317046918282685
1.0: 0.15809516608715057: 8.782553384102888
1.0: 0.9644673466682434: 14.683309230093007
1.0: 0.10217657685279846: 36.59623122447884
1.0: 0.6751710772514343: 24.910864330346666
1.0: 0.5517521500587463: 40.33213898634085
